2026-08-01 19:50:00 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | test | test cennika - zmiana treści
2026-08-01 19:50:23 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Cennik | Wszystkie wizyty obejmują indywidualną ocenę oraz terapię dopasowaną bezpośrednio do Twoich potrzeb.
2026-08-01 19:54:40 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | test | test
2026-08-01 19:56:35 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Cennik | Wszystkie wizyty obejmują indywidualną ocenę oraz terapię dopasowaną bezpośrednio do Twoich potrzeb.
2026-08-01 20:32:19 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Cennik | Wszystkie wizyty obejmują indywidualną ocenę oraz terapię dopasowaną bezpośrednio do Twoich potrzeb.
2026-08-01 20:32:23 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | test | Wszystkie wizyty obejmują indywidualną ocenę oraz terapię dopasowaną bezpośrednio do Twoich potrzeb.
2026-08-01 20:32:40 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Cennik | Wszystkie wizyty obejmują indywidualną ocenę oraz terapię dopasowaną bezpośrednio do Twoich potrzeb.
2026-08-01 20:32:41 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Cennik | Wszystkie wizyty obejmują indywidualną ocenę oraz terapię dopasowaną bezpośrednio do Twoich potrzeb.
2026-08-01 22:43:14 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Cennik | Wszystkie wizyty obejmują indywidualną ocenę oraz terapię dopasowaną bezpośrednio do Twoich potrzeb.
2026-08-01 22:43:15 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Cennik | Wszystkie wizyty obejmują indywidualną ocenę oraz terapię dopasowaną bezpośrednio do Twoich potrzeb.
2026-08-01 22:43:19 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | test | test
2026-08-01 22:46:57 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Cennik | Tutaj będą ceny
2026-08-01 22:51:39 | MpFizAdm | 94.246.142.199 | Edycja pozycji | Wizyta w klasztorze | 666 PLN
2026-08-01 22:55:43 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Cennik | gitara
2026-08-01 22:56:11 | MpFizAdm | 94.246.142.199 | Edycja pozycji | Wizyta w klasztorze | 666 PLN
2026-08-01 22:58:02 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Cennik | gitara gra
2026-08-01 22:58:11 | MpFizAdm | 94.246.142.199 | Edycja pozycji | Wizyta w klasztorze | 666 PLN
2026-08-01 22:59:27 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Cennik | gitara gra
2026-08-01 22:59:31 | MpFizAdm | 94.246.142.199 | Edycja pozycji | Wizyta w klasztorze | 666 PLN
2026-08-01 23:08:35 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Cennik | gitara gra
2026-08-01 23:10:11 | MpFizAdm | 94.246.142.199 | Edycja pozycji | Ale fajnie działa | 10 zł
2026-08-01 23:10:30 | MpFizAdm | 94.246.142.199 | Edycja pozycji | Ale fajnie działa | 10 zł
2026-08-01 23:24:05 | MpFizAdm | 94.246.142.199 | Edycja pozycji | chochlik | 150 PLN
2026-08-01 23:35:22 | MpFizAdm | 94.246.142.199 | Dodanie nowej pozycji | ale jajca działa dodawanie | 66666
2026-08-01 23:37:07 | MpFizAdm | 94.246.142.199 | Usunięcie pozycji | Kinesiotaping | 
2026-08-01 23:37:33 | MpFizAdm | 94.246.142.199 | Nagłówek cennika |  | gitara gra
2026-08-01 23:37:41 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Cennik | gitara gra
2026-08-01 23:38:57 | MpFizAdm | 94.246.142.199 | Nagłówek cennika | Test zmian | dzieje się
2026-08-01 23:39:40 | MpFizAdm | 94.246.142.199 | Dodanie nowej pozycji | Nowa pozycja | 170 zł
2026-08-01 23:40:38 | MpFizAdm | 94.246.142.199 | Edycja pozycji | Edycja | 170 zł
2026-08-01 23:40:53 | MpFizAdm | 94.246.142.199 | Usunięcie pozycji | chochlik | 
2026-08-02 09:50:34 | MpFizAdm | 94.246.142.199 | Cennik | Edycja | Nagłówek | Główny tytuł i opis | Tytuł: -> Tytuł: Cennik
2026-08-02 09:51:08 | MpFizAdm | 94.246.142.199 | Cennik | Edycja | Pozycja | Logi są wszędzie |  -> 10 zł
2026-08-02 09:52:53 | MpFizAdm | 94.246.142.199 | Cennik | Edycja | Nagłówek | Główny tytuł i opis | Tytuł: -> Tytuł: sprawdź tytuł główny
2026-08-02 09:53:45 | MpFizAdm | 94.246.142.199 | Cennik | Dodanie | Pozycja | 222 |  -> 4444
2026-08-02 09:54:22 | MpFizAdm | 94.246.142.199 | Cennik | Usunięcie | Pozycja | Ale fajnie działa | 40 zł -> 
2026-08-02 09:57:45 | MpFizAdm | 94.246.142.199 | Cennik | Edycja | Nagłówek | Tytuł, opis | Tytuł: sprawdź tytuł główny -> Tytuł: sprawdź tytuł główny
2026-08-02 10:00:27 | MpFizAdm | 94.246.142.199 | Cennik | Edycja | Nagłówek | Tytuł, opis | Tytuł: sprawdź tytuł główny -> Tytuł: nowy tytuł
2026-08-02 10:01:29 | MpFizAdm | 94.246.142.199 | Cennik | Edycja | Nagłówek | Tytuł, opis | Tytuł: nowy tytuł -> Tytuł: jeszcze nowy tytuł
2026-08-02 10:07:08 | MpFizAdm | 94.246.142.199 | Cennik | Edycja | Nagłówek | jeszcze nowy tytuł [;] nowy opis -> Zmiana tytułu [;] Zmiana opisu
2026-08-05 18:24:55 | MpFizAdm | 94.246.142.199 | Pierwsza wizyta | Dodanie | Etap wizyty | {"[Nowy Etap 7]":{"old":"[nowy element]","new":"Rozmowa i poznanie Twoich potrzeb"},"treść opisu":{"old":"[nowy element]","new":"Spokojna rozmowa, w której pytam o dolegliwości, ich historię, Twój styl życia, obawy i cele. Uważnie słucham, aby zrozumieć, czego naprawdę potrzebujesz — bez pośpiechu i w bezpiecznej atmosferze."},"szeroki panel":{"old":"wyjściowo: standardowy","new":"nie, standardowy"},"ikona graficzna":{"old":"[nowy element]","new":"włączona (własny kod SVG)"}}
2026-08-05 18:26:00 | MpFizAdm | 94.246.142.199 | Pierwsza wizyta | Edycja | Krok: test | {"tytuł etapu":{"old":"test","new":"Jak przygotować się do pierwszej wizyty"},"treść opisu":{"old":"test","new":"Załóż wygodny, niekrępujący ruchów strój.\r\nZabierz dokumentację medyczną oraz wyniki badań (jeśli je posiadasz).\r\nPrzygotuj listę przyjmowanych leków i przebytych urazów lub operacji.\r\nZastanów się, od kiedy występują dolegliwości i co je nasila lub zmniejsza.\r\nJeśli masz pytania – śmiało je zadaj podczas wizyty."},"szeroki panel":{"old":"tak, szeroki","new":"tak, szeroki"}}
2026-08-05 18:26:54 | MpFizAdm | 94.246.142.199 | Pierwsza wizyta | Edycja | Krok: Jak przygotować się do pier... | {"tytuł etapu":{"old":"Jak przygotować się do pierwszej wizyty","new":"Jak przygotować się do pierwszej wizyty"},"treść opisu":{"old":"Załóż wygodny, niekrępujący ruchów strój.\r\nZabierz dokumentację medyczną oraz wyniki badań (jeśli je posiadasz).\r\nPrzygotuj listę przyjmowanych leków i przebytych urazów lub operacji.\r\nZastanów się, od kiedy występują dolegliwości i co je nasila lub zmniejsza.\r\nJeśli masz pytania – śmiało je zadaj podczas wizyty.","new":"Załóż wygodny, niekrępujący ruchów strój.\r\nZabierz dokumentację medyczną oraz wyniki badań (jeśli je posiadasz).\r\nPrzygotuj listę przyjmowanych leków i przebytych urazów lub operacji.\r\nZastanów się, od kiedy występują dolegliwości i co je nasila lub zmniejsza.\r\nJeśli masz pytania – śmiało je zadaj podczas wizyty."},"szeroki panel":{"old":"tak, szeroki","new":"nie, standardowy"},"obsługa ikony graficznej":{"old":"włączona (własna ikona SVG)","new":"włączona (własna ikona SVG)"}}
2026-08-05 18:27:00 | MpFizAdm | 94.246.142.199 | Pierwsza wizyta | Sortowanie | Kolejność: Jak przygotować się do pier... | {"zmiana pozycji":{"old":"Pozycja 2","new":"Pozycja 1"}}
2026-08-05 18:27:04 | MpFizAdm | 94.246.142.199 | Pierwsza wizyta | Edycja | Krok: Jak przygotować się do pier... | {"tytuł etapu":{"old":"Jak przygotować się do pierwszej wizyty","new":"Jak przygotować się do pierwszej wizyty"},"treść opisu":{"old":"Załóż wygodny, niekrępujący ruchów strój.\r\nZabierz dokumentację medyczną oraz wyniki badań (jeśli je posiadasz).\r\nPrzygotuj listę przyjmowanych leków i przebytych urazów lub operacji.\r\nZastanów się, od kiedy występują dolegliwości i co je nasila lub zmniejsza.\r\nJeśli masz pytania – śmiało je zadaj podczas wizyty.","new":"Załóż wygodny, niekrępujący ruchów strój.\r\nZabierz dokumentację medyczną oraz wyniki badań (jeśli je posiadasz).\r\nPrzygotuj listę przyjmowanych leków i przebytych urazów lub operacji.\r\nZastanów się, od kiedy występują dolegliwości i co je nasila lub zmniejsza.\r\nJeśli masz pytania – śmiało je zadaj podczas wizyty."},"szeroki panel":{"old":"nie, standardowy","new":"tak, szeroki"}}
2026-08-05 18:27:13 | MpFizAdm | 94.246.142.199 | Pierwsza wizyta | Usunięcie | Usunięto krok: test | {"status etapu":{"old":"aktywny na stronie","new":"[Usunięto bezpowrotnie]"},"treść opisu przed usunięciem":{"old":"test","new":""}}
2026-08-05 18:27:17 | MpFizAdm | 94.246.142.199 | Pierwsza wizyta | Usunięcie | Usunięto krok: Rozmowa i poznanie Two... | {"status etapu":{"old":"aktywny na stronie","new":"[Usunięto bezpowrotnie]"},"treść opisu przed usunięciem":{"old":"Spokojna rozmowa, w której pytam o dolegliwości, ich historię, Twój styl życia, obawy i cele. Uważnie słucham, aby zrozumieć, czego naprawdę potrzebujesz — bez pośpiechu i w bezpiecznej atmosferze.","new":""}}
2026-08-05 18:27:39 | MpFizAdm | 94.246.142.199 | Pierwsza wizyta | Edycja | Krok: Wskazówki po wizycie | {"tytuł etapu":{"old":"Wskazówki po wizycie","new":"Wskazówki po wizycie"},"treść opisu":{"old":"Na koniec otrzymujesz proste, realne do wykonania ćwiczenia oraz wskazówki jak dbać o ciało na co dzień. W razie pytań po wizycie pozostaję do Twojej dyspozycji.","new":"Na koniec otrzymujesz proste, realne do wykonania ćwiczenia oraz wskazówki jak dbać o ciało na co dzień. W razie pytań po wizycie pozostaję do Twojej dyspozycji."},"szeroki panel":{"old":"tak, szeroki","new":"nie, standardowy"}}
2026-08-05 18:28:12 | MpFizAdm | 94.246.142.199 | Pierwsza wizyta | Edycja | Nagłówek | {"tytuł":{"old":"first visit","new":"Pierwsza wizyta"},"opis":{"old":"first visit","new":"Pierwsza wizyta to spokojne, uporządkowane spotkanie, podczas którego poznaję Twoje potrzeby, wykonuję delikatną ocenę funkcjonalną i ustalam plan terapii dopasowany do Ciebie."}}
2026-08-05 18:31:34 | MpFizAdm | 94.246.142.199 | Gdzie pracuję | Edycja | Modyfikacja: Trpanacja czaszki | {"nazwa lokalizacji":{"old":"Trpanacja czaszki","new":"Trpanacja czaszki"},"krótki opis":{"old":"Zmiana opisu","new":"Zmiana opisu"},"szeroki układ":{"old":"tak, szeroki","new":"tak, szeroki"},"liczba wpisów specyfikacji":{"old":3,"new":3},"obsługa ikony graficznej":{"old":"włączona (domyślna gwiazda systemowa)","new":"włączona (własna ikona SVG)"}}
2026-08-05 18:33:00 | MpFizAdm | 94.246.142.199 | Gdzie pracuję | Edycja | Modyfikacja: Trpanacja czaszki | {"nazwa lokalizacji":{"old":"Trpanacja czaszki","new":"Gabinet Delmed Clinic"},"krótki opis":{"old":"Zmiana opisu","new":"Przyjmuję w gabinecie raz w tygodniu, jeśli wolisz terapię w warunkach klinicznych."},"szeroki układ":{"old":"tak, szeroki","new":"nie, standardowy"},"liczba wpisów specyfikacji":{"old":3,"new":2},"obsługa ikony graficznej":{"old":"włączona (własna ikona SVG)","new":"włączona (własna ikona SVG)"}}
2026-08-05 18:33:23 | MpFizAdm | 94.246.142.199 | Gdzie pracuję | Sortowanie | Kolejność: Wizyty domowe | {"zmiana pozycji":{"old":"Pozycja 2","new":"Pozycja 1"}}
2026-08-05 18:33:58 | MpFizAdm | 94.246.142.199 | Gdzie pracuję | Edycja | Modyfikacja: Gabinet Delmed Clinic | {"nazwa lokalizacji":{"old":"Gabinet Delmed Clinic","new":"Gabinet Delmed Clinic"},"krótki opis":{"old":"Przyjmuję w gabinecie raz w tygodniu, jeśli wolisz terapię w warunkach klinicznych.","new":"Przyjmuję w gabinecie raz w tygodniu, jeśli wolisz terapię w warunkach klinicznych."},"szeroki układ":{"old":"nie, standardowy","new":"nie, standardowy"},"liczba wpisów specyfikacji":{"old":2,"new":2}}
2026-08-05 18:34:08 | MpFizAdm | 94.246.142.199 | Gdzie pracuję | Edycja | Modyfikacja: Wizyty domowe | {"nazwa lokalizacji":{"old":"Wizyty domowe","new":"Wizyty domowe"},"krótki opis":{"old":"Dojeżdżam do pacjentów w komfortowym środowisku domowym — bez pośpiechu i w przyjaznej atmosferze.","new":"Dojeżdżam do pacjentów w komfortowym środowisku domowym — bez pośpiechu i w przyjaznej atmosferze."},"szeroki układ":{"old":"tak, szeroki","new":"tak, szeroki"},"liczba wpisów specyfikacji":{"old":2,"new":2},"obsługa ikony graficznej":{"old":"włączona (domyślna gwiazda systemowa)","new":"włączona (własna ikona SVG)"}}
2026-08-05 18:34:22 | MpFizAdm | 94.246.142.199 | Gdzie pracuję | Edycja | Modyfikacja: Wizyty domowe | {"nazwa lokalizacji":{"old":"Wizyty domowe","new":"Wizyty domowe"},"krótki opis":{"old":"Dojeżdżam do pacjentów w komfortowym środowisku domowym — bez pośpiechu i w przyjaznej atmosferze.","new":"Dojeżdżam do pacjentów w komfortowym środowisku domowym — bez pośpiechu i w przyjaznej atmosferze."},"szeroki układ":{"old":"tak, szeroki","new":"nie, standardowy"},"liczba wpisów specyfikacji":{"old":2,"new":2}}
2026-08-05 18:35:01 | MpFizAdm | 94.246.142.199 | Gdzie pracuję | Edycja | Nagłówki opisu | {"tytuł główny sekcji":{"old":"test","new":"Lokalizacja i dojazd"},"tekst wprowadzający":{"old":"test","new":"Pracuję w Jaworznie i okolicach, oferując zarówno dogodne wizyty domowe, jak i przyjęcia w profesjonalnym gabinecie."}}
2026-08-05 19:51:50 | MpFizAdm | 94.246.142.199 | Jak pracuję | Edycja | Metoda: Trening medyczny | {"nazwa metody":{"old":"Trening medyczny","new":"Trening medyczny"},"opis techniki":{"old":"indywidualnej dobrane ćwiczenia do możliwości pacjenta wspomagające powrót do sprawności po urazach i operacjach. Trening medyczny  jest również skuteczna metoda w leczeniu przewlekłych dolegliwości bólowych, pomaga:\r\n- Poprawić postawę ciała \r\n- Wypracować prawidłowe wzorce ruchowe \r\n- Zwiększyć siłę i stabilizacje\r\n- Ograniczyć występowanie przeciążeń \r\n\r\nPacjent uczyć się jak świadomie dbać o swoje ciało i zmniejszyć ryzyko nawrotu dolegliwości.","new":"indywidualnej dobrane ćwiczenia do możliwości pacjenta wspomagające powrót do sprawności po urazach i operacjach. Trening medyczny  jest również skuteczna metoda w leczeniu przewlekłych dolegliwości bólowych, pomaga:\r\n* Poprawić postawę ciała \r\n* Wypracować prawidłowe wzorce ruchowe \r\n* Zwiększyć siłę i stabilizacje\r\n* Ograniczyć występowanie przeciążeń \r\n\r\nPacjent uczyć się jak świadomie dbać o swoje ciało i zmniejszyć ryzyko nawrotu dolegliwości."},"szeroki panel":{"old":"nie, standardowy","new":"nie, standardowy"}}
2026-08-05 20:10:14 | MpFizAdm | 94.246.142.199 | Jak pracuję | Edycja | Metoda: Kinesiotaping | {"nazwa metody":{"old":"Kinesiotaping","new":"Kinesiotaping"},"opis techniki":{"old":"Aplikacja elastycznych plastrów wspierających pracę mięśni i stawów, zmniejszających ból, obrzęk oraz wspomagających proces regeneracji. Stanowią  pomoc w procesie rehabilitacji. \r\nZastosowanie: \r\n- przy bólach mięśni i stawów,\r\n- po urazach i przeciążeniach,\r\n- w redukcji obrzęków i siniaków,\r\n- jako wsparcie podczas powrotu do aktywności fizycznej,\r\n-w korekcji wybranych wzorców ruchowych i postawy ciała.","new":"Aplikacja elastycznych plastrów wspierających pracę mięśni i stawów, zmniejszających ból, obrzęk oraz wspomagających proces regeneracji. Stanowią  pomoc w procesie rehabilitacji. \r\nZastosowanie: \r\n* przy bólach mięśni i stawów,\r\n* po urazach i przeciążeniach,\r\n* w redukcji obrzęków i siniaków,\r\n* jako wsparcie podczas powrotu do aktywności fizycznej,\r\n* w korekcji wybranych wzorców ruchowych i postawy ciała."},"szeroki panel":{"old":"nie, standardowy","new":"nie, standardowy"}}
2026-08-05 20:10:44 | MpFizAdm | 94.246.142.199 | Jak pracuję | Edycja | Metoda: Kinesiotaping | {"nazwa metody":{"old":"Kinesiotaping","new":"Kinesiotaping"},"opis techniki":{"old":"Aplikacja elastycznych plastrów wspierających pracę mięśni i stawów, zmniejszających ból, obrzęk oraz wspomagających proces regeneracji. Stanowią  pomoc w procesie rehabilitacji. \r\nZastosowanie: \r\n* przy bólach mięśni i stawów,\r\n* po urazach i przeciążeniach,\r\n* w redukcji obrzęków i siniaków,\r\n* jako wsparcie podczas powrotu do aktywności fizycznej,\r\n* w korekcji wybranych wzorców ruchowych i postawy ciała.","new":"Aplikacja elastycznych plastrów wspierających pracę mięśni i stawów, zmniejszających ból, obrzęk oraz wspomagających proces regeneracji. Stanowią  pomoc w procesie rehabilitacji. \r\nZastosowanie: \r\n* przy bólach mięśni i stawów\r\n* po urazach i przeciążeniach\r\n* w redukcji obrzęków i siniaków\r\n* jako wsparcie podczas powrotu do aktywności fizycznej\r\n* w korekcji wybranych wzorców ruchowych i postawy ciała"},"szeroki panel":{"old":"nie, standardowy","new":"nie, standardowy"}}
2026-08-05 20:11:06 | MpFizAdm | 94.246.142.199 | Jak pracuję | Edycja | Metoda: Rehabilitacja neurologiczna | {"nazwa metody":{"old":"Rehabilitacja neurologiczna","new":"Rehabilitacja neurologiczna"},"opis techniki":{"old":"terapia wspierająca osoby z chorobami i uszkodzeniami układu nerwowego, mająca na celu poprawę sprawności, równowagi, koordynacji i samodzielności.\r\nRehabilitacja skierowana jest m.in. do pacjentów:\r\n\r\n- po udarze mózgu,\r\n- po urazach mózgu i rdzenia kręgowego,\r\n- z chorobą Parkinsona,\r\n- ze stwardnieniem rozsianym,\r\n- z zaburzeniami równowagi i chodu,\r\n- z osłabieniem siły mięśniowej oraz trudnościami w poruszaniu się.","new":"terapia wspierająca osoby z chorobami i uszkodzeniami układu nerwowego, mająca na celu poprawę sprawności, równowagi, koordynacji i samodzielności.\r\nRehabilitacja skierowana jest m.in. do pacjentów:\r\n* po udarze mózgu,\r\n* po urazach mózgu i rdzenia kręgowego,\r\n* z chorobą Parkinsona,\r\n* ze stwardnieniem rozsianym,\r\n* z zaburzeniami równowagi i chodu,\r\n* z osłabieniem siły mięśniowej oraz trudnościami w poruszaniu się."},"szeroki panel":{"old":"nie, standardowy","new":"nie, standardowy"}}
2026-08-05 20:11:49 | MpFizAdm | 94.246.142.199 | Jak pracuję | Sortowanie | Kolejność: Rehabilitacja ortopedyczna | {"zmiana pozycji":{"old":"Pozycja 6","new":"Pozycja 5"}}
2026-08-05 20:11:51 | MpFizAdm | 94.246.142.199 | Jak pracuję | Sortowanie | Kolejność: Rehabilitacja ortopedyczna | {"zmiana pozycji":{"old":"Pozycja 5","new":"Pozycja 4"}}
2026-08-05 20:11:55 | MpFizAdm | 94.246.142.199 | Jak pracuję | Sortowanie | Kolejność: Rehabilitacja neurologiczna | {"zmiana pozycji":{"old":"Pozycja 7","new":"Pozycja 6"}}
2026-08-05 20:11:59 | MpFizAdm | 94.246.142.199 | Jak pracuję | Sortowanie | Kolejność: Fizjoterapia w ciąży po ces... | {"zmiana pozycji":{"old":"Pozycja 8","new":"Pozycja 7"}}
2026-08-05 20:14:43 | MpFizAdm | 94.246.142.199 | Pierwsza wizyta | Edycja | Krok: Jak przygotować się do pier... | {"tytuł etapu":{"old":"Jak przygotować się do pierwszej wizyty","new":"Jak przygotować się do pierwszej wizyty"},"treść opisu":{"old":"Załóż wygodny, niekrępujący ruchów strój.\r\nZabierz dokumentację medyczną oraz wyniki badań (jeśli je posiadasz).\r\nPrzygotuj listę przyjmowanych leków i przebytych urazów lub operacji.\r\nZastanów się, od kiedy występują dolegliwości i co je nasila lub zmniejsza.\r\nJeśli masz pytania – śmiało je zadaj podczas wizyty.","new":"* Załóż wygodny, niekrępujący ruchów strój.\r\n* Zabierz dokumentację medyczną oraz wyniki badań (jeśli je posiadasz).\r\n* Przygotuj listę przyjmowanych leków i przebytych urazów lub operacji.\r\n* Zastanów się, od kiedy występują dolegliwości i co je nasila lub zmniejsza.\r\n* Jeśli masz pytania – śmiało je zadaj podczas wizyty."},"szeroki panel":{"old":"tak, szeroki","new":"tak, szeroki"}}
2026-08-05 20:17:02 | MpFizAdm | 94.246.142.199 | Cennik | Edycja | Nagłówek | {"tytuł":{"old":"test","new":"Cennik"},"opis":{"old":"test","new":"Wszystkie wizyty obejmują indywidualną ocenę oraz terapię dopasowaną bezpośrednio do Twoich potrzeb."}}
2026-08-05 20:17:24 | MpFizAdm | 94.246.142.199 | Cennik | Edycja | Pozycja | {"nazwa":{"old":"Kinesiotaping","new":"Wizyta w domu pacjenta"},"cena":{"old":"20–40 zł","new":"180 zł"},"opis":{"old":"Zaopatrzenie taśmami zależnie od obszaru zabiegowego.","new":"Kompleksowa terapia w komfortowym środowisku domowym wraz z dojazdem."}}
2026-08-05 20:17:45 | MpFizAdm | 94.246.142.199 | Cennik | Edycja | Pozycja | {"nazwa":{"old":"edycja","new":"Wizyta w gabinecie"},"cena":{"old":"edycja","new":"160 zł"},"opis":{"old":"ha ha gha","new":"Ocena funkcjonalna, terapia manualna oraz plan dalszej pracy w gabinecie."}}
2026-08-05 20:18:02 | MpFizAdm | 94.246.142.199 | Cennik | Edycja | Pozycja | {"nazwa":{"old":"rrrrrrrr","new":"Suche igłowanie \/ Terapia powięziowa"},"cena":{"old":"111","new":"150 zł"},"opis":{"old":"","new":"Specjalistyczne techniki celowane wspierające terapię manualną i zniesienie bólu."}}
2026-08-05 20:18:22 | MpFizAdm | 94.246.142.199 | Cennik | Dodanie | Pozycja | {"nazwa":{"old":"","new":"Trening medyczny"},"cena":{"old":"","new":"160 zł"},"opis":{"old":"","new":"Indywidualne ćwiczenia terapeutyczne dostosowane do Twojego celu sprawnościowego."}}
2026-08-05 20:18:44 | MpFizAdm | 94.246.142.199 | Cennik | Dodanie | Pozycja | {"nazwa":{"old":"","new":"Kinesiotaping"},"cena":{"old":"","new":"20 - 40 zł"},"opis":{"old":"","new":"Zaopatrzenie taśmami zależnie od obszaru zabiegowego."}}
2026-08-05 20:20:02 | MpFizAdm | 94.246.142.199 | Kontakt | Edycja | Nagłówki opisu | {"tytuł główny kontaktu":{"old":"test","new":"Napisz lub zadzwoń"},"tekst wprowadzający kontaktu":{"old":"test","new":"Jeśli chcesz umówić wizytę lub uzyskać dodatkowe informacje, skontaktuj się ze mną bezpośrednio."}}
2026-08-05 20:20:59 | MpFizAdm | 94.246.142.199 | Kontakt | Edycja | Modyfikacja: Informacje o praktyce | {"nazwa karty":{"old":"Informacje o praktyce","new":"Informacje o praktyce"},"szeroki układ":{"old":"tak","new":"tak"},"liczba pozycji danych":{"old":4,"new":4},"obsługa ikony nagłówka":{"old":"wyłączona","new":"włączona (domyślna gwiazda systemowa)"}}
2026-08-05 20:21:32 | MpFizAdm | 94.246.142.199 | Kontakt | Edycja | Modyfikacja: Informacje o praktyce | {"nazwa karty":{"old":"Informacje o praktyce","new":"Informacje o praktyce"},"szeroki układ":{"old":"tak","new":"tak"},"liczba pozycji danych":{"old":4,"new":4},"obsługa ikony nagłówka":{"old":"aktywna","new":"włączona (własna oczyszczona ikona)"}}
2026-08-05 20:22:30 | MpFizAdm | 94.246.142.199 | Kontakt | Edycja | Modyfikacja: Dane kontaktowe -test | {"nazwa karty":{"old":"Dane kontaktowe -test","new":"Dane kontaktowe -test"},"szeroki układ":{"old":"tak","new":"tak"},"liczba pozycji danych":{"old":4,"new":4}}
2026-08-05 20:23:16 | MpFizAdm | 94.246.142.199 | Kontakt | Edycja | Modyfikacja: Dane kontaktowe -test | {"nazwa karty":{"old":"Dane kontaktowe -test","new":"Dane kontaktowe"},"szeroki układ":{"old":"tak","new":"nie"},"liczba pozycji danych":{"old":4,"new":4},"obsługa ikony nagłówka":{"old":"aktywna","new":"włączona (własna oczyszczona ikona)"}}
2026-08-05 20:23:22 | MpFizAdm | 94.246.142.199 | Kontakt | Edycja | Modyfikacja: Informacje o praktyce | {"nazwa karty":{"old":"Informacje o praktyce","new":"Informacje o praktyce"},"szeroki układ":{"old":"tak","new":"nie"},"liczba pozycji danych":{"old":4,"new":4}}
2026-08-05 20:25:00 | MpFizAdm | 94.246.142.199 | O mnie | Edycja | Akapit opisu | {"[Edycja Akapitu 1]":{"old":"test edycji","new":"Nazywam się Marta Pięta i jestem fizjoterapeutką z ponad 10-letnim stażem. Pracuję z pacjentami z dolegliwościami bólowymi narządu ruchu, po urazach oraz z problemami ortopedycznymi i przewlekłym bólem."}}
2026-08-05 20:25:18 | MpFizAdm | 94.246.142.199 | O mnie | Edycja | Akapit opisu | {"[Edycja Akapitu 2]":{"old":"Test dodawania","new":"W swojej pracy łączę terapię manualną, ćwiczenia terapeutyczne oraz indywidualnie dobrane metody leczenia. Zależy mi nie tylko na zmniejszeniu bólu, ale przede wszystkim na znalezieniu jego przyczyny i przywróceniu pełnej sprawności."}}
2026-08-05 20:25:27 | MpFizAdm | 94.246.142.199 | O mnie | Dodanie | Akapit opisu | {"[Nowy Akapit 3]":{"old":"","new":"Obecnie rozwijam swoje kompetencje w zakresie fizjoterapii uroginekologicznej, aby kompleksowo wspierać kobiety na różnych etapach życia. Regularnie uczestniczę w kursach i szkoleniach, dzięki czemu mogę stosować nowoczesne metody terapii."}}
2026-08-05 20:25:34 | MpFizAdm | 94.246.142.199 | O mnie | Dodanie | Akapit opisu | {"[Nowy Akapit 4]":{"old":"","new":"Największą satysfakcję daje mi obserwowanie, jak dzięki wspólnej pracy pacjenci odzyskują komfort życia i wracają do aktywności."}}
2026-08-05 20:26:00 | MpFizAdm | 94.246.142.199 | O mnie | Edycja | Nagłówki opisu | {"tag sekcji":{"old":"test1","new":"Poznajmy się"},"tekst wprowadzający":{"old":"test1","new":"Fizjoterapia manualna oraz terapia ruchowa dopasowana indywidualnie do Twojego ciała i stylu życia."}}
2026-08-05 20:26:27 | MpFizAdm | 94.246.142.199 | O mnie | Edycja | Nagłówki opisu | {"tag sekcji":{"old":"Poznajmy się","new":"Poznajmy się"},"tekst wprowadzający":{"old":"Fizjoterapia manualna oraz terapia ruchowa dopasowana indywidualnie do Twojego ciała i stylu życia.","new":"Indywidualna terapia oparta na przyczynie problemu oraz terapia ruchowa dostosowana do twoich możliwości."}}
2026-08-05 20:26:58 | MpFizAdm | 94.246.142.199 | O mnie | Edycja | Wizytówka i zdjęcie | {"ścieżka pliku graficznego":{"old":"img\/photos\/marta.webp","new":"img\/photos\/marta.webp"},"tytuł listy skupienia":{"old":"ashdfl;jah; sldkfh;laskdf;lkasjdf&amp;amp;#039;asdfasfd","new":"w czym mogę Ci pomóc"}}
2026-08-05 20:27:30 | MpFizAdm | 94.246.142.199 | O mnie | Edycja | Punkt listy skupienia | {"[Edycja Punktu Skupienia 1]":{"old":"Fizjoterapia kobiet w ciąży","new":"rehabilitacja ortopedyczna i pooperacyjne"}}
